problem_ID,problem_set_ID,question,kind,filename,q_len
1593,80,"The function $f(x)=x^3-3x^2-2x+2$
      is shown on the graph.

\begin{tikzpicture}[scale=.75]
  \tkzInit[xmin=-5,xmax=5,ymin=-10,ymax=10,ystep=2]
  \tkzGrid
  \tkzAxeXY
  %\tkzFct[color=blue,thick,domain = -5:5]{x**3-3*x**2-2*x+2};
  \draw [<->,thick,smooth,domain=-1.8:4.02] plot(\x,{0.5*((\x)^3-3*(\x)^2-2*(\x)+2)});
\end{tikzpicture}

\begin{enumerate}
    \item Write down the $y$-intercept.
    \item Show that $f(0)$ is the $y$-intercept by substituting $x=0$ into the function $f(x)$.\\*[20pt]
    \item Write down the $x$-intercepts.
    \item Show that $-1$ is an $x$-intercept because $x=-1$ is a solution to $f(x)=0$.\\*[20pt]
    \item What is the end behavior?
    \begin{enumerate}
        \item As $x\xrightarrow{}+\infty$ does $y\xrightarrow{}+\infty \text{ or } -\infty$?
        \item As $x\xrightarrow{}-\infty$ does $y\xrightarrow{}+\infty \text{ or } -\infty$?
    \end{enumerate}
    \item Label the local maximum and local minimum as ordered pairs (approximate the values).
    \item Slope: on the $x$-axis below, label the portion of the domain where $f$ is increasing with pluses (``+"") and decreasing with negative signs (``-""). Mark the extema (maximum and minimum) with zeros since $f(x)$ is horizontal at those points.
    \item Write down the intervals the function is increasing and decreasing.\\*[10pt]
\end{enumerate}

\begin{tikzpicture}[scale=.75]
  \tkzInit[xmin=-5,xmax=5]
  \tkzAxeX
\end{tikzpicture}

",question,13-2HW-0305Alg2-graphing-polynomials.tex,1441
1594,80,"\newpage
",newpage,13-2HW-0305Alg2-graphing-polynomials.tex,9
1595,80,"Plot the function $g(x)=-x^3-5x^2-3x+4$ on the graph.

\begin{tikzpicture}[scale=.75]
  \tkzInit[xmin=-5,xmax=5,ymin=-10,ymax=10,ystep=2]
  \tkzGrid
  \tkzAxeXY
  \tkzFct[color=blue,thick,domain = -5:5]{-x**3-5*x**2-3*x+4};
\end{tikzpicture}

\begin{enumerate}
    \item Write down the $y$-intercept.
    \item Show that $f(0)$ is the $y$-intercept by substituting $x=0$ into the function $f(x)$.\\*[20pt]
    \item Write down the $x$-intercepts.
    \item Show that $-4$ is an $x$-intercept because $x=-4$ is a solution to $f(x)=0$.\\*[20pt]
    \item What is the sign of the leading coefficient?\\* What is the end behavior?
    \begin{enumerate}
        \item As $x\xrightarrow{}+\infty$ does $y\xrightarrow{}+\infty \text{ or } -\infty$?
        \item As $x\xrightarrow{}-\infty$ does $y\xrightarrow{}+\infty \text{ or } -\infty$?
    \end{enumerate}
    \item Label the local maximum and local minimum as ordered pairs (approximate the values).
    \item Slope: on the $x$-axis below, label the domain as increasing, decreasing, or horizontal (with ``+"", ``-"", \& ``0""), and state the respective intervals. \\*[10pt]
\end{enumerate}

\begin{tikzpicture}[scale=.75]
  \tkzInit[xmin=-5,xmax=5]
  \tkzAxeX
\end{tikzpicture}

",question,13-2HW-0305Alg2-graphing-polynomials.tex,1227
1596,80,"\newpage
",newpage,13-2HW-0305Alg2-graphing-polynomials.tex,9
1597,80,"Given the function $h(x)=-x^3-2x^2+5x+6$.

\begin{enumerate}
    \item Write down the $y$-intercept. Mark it on the plot.
    \item Show that $-1$ is an $x$-intercept because $x=-1$ is a solution to $f(x)=0$. Mark $(-1, 0)$ on the graph as an $x$-intercept.\\*[20pt]
    \item The other $x$-intercepts are $-3$ and $+2$. Mark them on the plot.

    \begin{tikzpicture}[scale=1.0]
      \tkzInit[xmin=-5,xmax=5,ymin=-10,ymax=10,ystep=2]
      \tkzGrid
      \tkzAxeXY
      %\tkzFct[color=blue,thick,domain = -5:5]{x**3+2*x**2-5*x-6};
    \end{tikzpicture}

    \item What is the sign of the leading coefficient, positive or negative? Hence, what is the function's end behavior?
    \begin{enumerate}
        \item As $x\xrightarrow{}+\infty$ does $y\xrightarrow{}+\infty \text{ or } -\infty$?
        \item As $x\xrightarrow{}-\infty$ does $y\xrightarrow{}\infty \text{ or } -\infty$?
    \end{enumerate}
    \item Using the intercepts and end behavior, sketch the curve.
    \item Graph the function on a calculator. Is the shape of your sketch approximately correct?
\end{enumerate}

",question,13-2HW-0305Alg2-graphing-polynomials.tex,1086
1598,80,"\newpage
Simplify

",newpage,13-2HW-0305Alg2-graphing-polynomials.tex,19
1599,80,"$(x +5)(3x-2)$\\*[50pt]
",question,13-2HW-0305Alg2-graphing-polynomials.tex,24
1600,80,"$(x -1)(x+2)(x-3)$\\*[50pt]

",question,13-2HW-0305Alg2-graphing-polynomials.tex,29
1601,80,"$x^3 \times x^{-2}y^2$\\*[50pt]
",question,13-2HW-0305Alg2-graphing-polynomials.tex,32
1602,80,"$x^3 \div x^{5}y$\\*[50pt]

",question,13-2HW-0305Alg2-graphing-polynomials.tex,28
1603,80,"$\sqrt[3]{x^6y^3z^6}$\\*[50pt]

The formula for simple interest is $P(t)=P_0(1+rt)$.
",question,13-2HW-0305Alg2-graphing-polynomials.tex,85
1604,80,"  What is the value of \$200 in principal at a rate of 5\%  per annum after one-half year?\\*[60pt]
",question,13-2HW-0305Alg2-graphing-polynomials.tex,100
1605,80,"  What is the value of \$220 in principal at a rate of 5.5\%  per annum after nine months?

",question,13-2HW-0305Alg2-graphing-polynomials.tex,92
1606,81,"What is the quotient when $x^2-3x-40$ is divided by $x + 5$?\\*[95pt]

",question,13-3CW_0322Alg2_CW_polynomials.tex,71
1607,81,"Given: $f(x)=2x^2+ x - 3$ and $g(x)=x-1$\\*[5pt]
Express $f(x) \cdot g(x) - [f(x) + g(x)]$ as a polynomial in standard form.\\*[95pt] %Alg2 Regents Jan2018

",question,13-3CW_0322Alg2_CW_polynomials.tex,157
1608,81,"If $p(x)=2x^3-3x+5$, what is the remainder of $p(x) \div (x-5)$? %Alg2 Regents Jan2018 multiple choice
\\*[95pt]

",question,13-3CW_0322Alg2_CW_polynomials.tex,114
1609,81,"Use long division to determine the quotient and remainder of $(x^3+4x^2-8x-6) \div (x+2)$.\\*[5pt]

",question,13-3CW_0322Alg2_CW_polynomials.tex,100
1610,81,"\newpage

",newpage,13-3CW_0322Alg2_CW_polynomials.tex,10
1611,81,"The zeros of a quartic polynomial function $h$ are  $-1,\pm 2, \text{ and } 3$. Sketch a graph of $y = h(x)$ on the grid below.\\*
\begin{center}
    \begin{tikzpicture}
    \draw[step=0.25in,gray,very thin] (0,0) grid (12.7,12.7);
    \end{tikzpicture}
\end{center}

",question,13-3CW_0322Alg2_CW_polynomials.tex,268
1612,81,"What is the equation of the line with slope $-1$ passing through the point $(0, 2)$?\\*[25pt]


",question,13-3CW_0322Alg2_CW_polynomials.tex,96
1613,81,"Given the function $f(x)=(x-3)(x+3)$. State the $x$-intercepts of the graph of $f$. Find the coordinates of the vertex of the graph of $f$.\\*[5pt]


",question,13-3CW_0322Alg2_CW_polynomials.tex,150
1614,81,"\newpage

",newpage,13-3CW_0322Alg2_CW_polynomials.tex,10
1615,81,"Simplify $4i(3-2i)$\\*[45pt]
",question,13-3CW_0322Alg2_CW_polynomials.tex,29
1616,81,"Simplify $(6+2i)-(3-2i)$\\*[45pt]
",question,13-3CW_0322Alg2_CW_polynomials.tex,34
1617,81,"Simplify $(3+2i)(3-2i)$\\*[45pt]

",question,13-3CW_0322Alg2_CW_polynomials.tex,34
1618,81,"Shade the region representing $A \cap B$ in the Venn diagram.\\*
    \begin{venndiagram2sets}
    \end{venndiagram2sets}
\\*[15pt]

",question,13-3CW_0322Alg2_CW_polynomials.tex,132
1619,81,"Given independent events $A$ and $B$, with $\mathrm P(A)=0.4$ and $\mathrm P(B)=0.5$
\begin{enumerate}
    \item Find $\mathrm P(A \cap B)$\\*[45pt]
    \item Find $\mathrm P(A \cup B)$\\*[45pt]
\end{enumerate}


",question,13-3CW_0322Alg2_CW_polynomials.tex,213
1620,81,"Solve the following system of equations algebraically for all values of $x$, $y$, and $z$:
\[x +y+ z=1\]
\[2x+4y+6z=2\]
\[-x+3y-5z=11\]


",question,13-3CW_0322Alg2_CW_polynomials.tex,138
1621,82,"What is the quotient when $x^2-3x-40$ is divided by $x + 5$?\\*[5pt]
",question,13-3HW_0316Alg2_HW-polynomial-division.tex,69
1622,82,"What is the quotient when $x^3+3x^2-x+2$ is divided by $x - 1$?\\*[5pt]

",question,13-3HW_0316Alg2_HW-polynomial-division.tex,73
1623,82,"Determine whether the binomial $x+2$ is a factor of $f(x)=x^3+x^2-16x-16$\\*[5pt]

",question,13-3HW_0316Alg2_HW-polynomial-division.tex,83
1624,82,"Use long division to determine the quotient and remainder of $(x^3+4x^2-8x-6) \div (x+2)$.\\*[5pt]

",question,13-3HW_0316Alg2_HW-polynomial-division.tex,100
1625,82,"The expression $(x + a)(x + b)$ can not be written as
\begin{enumerate}
    \item $a(x + b)+ x(x + b)$
    \item $x^2 + (a + b)x + ab$
    \item  $x^2 + abx + ab$
    \item $x(x + a)+ b(x + a)$\\*[15pt]
\end{enumerate}



",question,13-3HW_0316Alg2_HW-polynomial-division.tex,222
1626,82,"What is the equation of the line with slope 2 passing through the point $(1, 2)$?\\*[5pt]


",question,13-3HW_0316Alg2_HW-polynomial-division.tex,92
1627,82,"Given the function $f(x)=(x-1)(x+3)$. State the $x$-intercepts of the graph of $f$. Find the coordinates of the vertex of the graph of $f$.\\*[5pt]




",question,13-3HW_0316Alg2_HW-polynomial-division.tex,152
1628,82,"Given events $A$ and $B$, such that $\mathrm \mathrm P(A)=0.6, \mathrm P(B)=0.5$, and $\mathrm P(A \cup B) =0.8$, determine whether $A$ and $B$ are dependent or independent.


",question,13-3HW_0316Alg2_HW-polynomial-division.tex,176
1629,83,"Simplify $2i(1-2i)$\\*[65pt]
",question,13-5CW_0323Alg2-complex+graphing.tex,29
1630,83,"Simplify $(3+3i)-(2-3i)$\\*[65pt]
",question,13-5CW_0323Alg2-complex+graphing.tex,34
1631,83,"Simplify $(3+i)(4-2i)$\\*[45pt]

",question,13-5CW_0323Alg2-complex+graphing.tex,33
1632,83,"\newpage

",newpage,13-5CW_0323Alg2-complex+graphing.tex,10
1633,83,"Shade the region representing $A \cup B$ in the Venn diagram.\\*
    \begin{center}
        \begin{venndiagram2sets}
        \end{venndiagram2sets}
    \end{center}

",question,13-5CW_0323Alg2-complex+graphing.tex,166
1634,83,"What is the quotient when $x^2-3x-40$ is divided by $x - 8$? \vspace{6cm}

",question,13-5CW_0323Alg2-complex+graphing.tex,75
1635,83,"Given: $f(x)=2x^2 - 3$ and $g(x)=x+1$\\*[5pt]
  Express $f(x) \bullet g(x) - f(x) + g(x)$ as a polynomial in standard form. \vspace{4cm} %Alg2 Regents Jan2018

",question,13-5CW_0323Alg2-complex+graphing.tex,160
1636,83,"\newpage

",newpage,13-5CW_0323Alg2-complex+graphing.tex,10
1637,83,"If $p(x)=2x^3-3x+5$, what is the remainder of $p(x) \div (x-5)$? %Alg2 Regents Jan2018 multiple choice
\vspace{6cm}

",question,13-5CW_0323Alg2-complex+graphing.tex,117
1638,83,"Use long division to determine the quotient and remainder of $(x^3+4x^2-8x-6) \div (x+2)$.

",question,13-5CW_0323Alg2-complex+graphing.tex,92
1639,83,"\newpage

",newpage,13-5CW_0323Alg2-complex+graphing.tex,10
1640,83,"The zeros of a quartic polynomial function $h$ are  $-1,\pm 2, \text{ and } 3$. Sketch a graph of $y = h(x)$ on the grid below.\\*
\begin{center}
    \begin{tikzpicture}
    \draw[step=0.25in,gray,very thin] (0,0) grid (12.7,12.7);
    \end{tikzpicture}
\end{center}

",question,13-5CW_0323Alg2-complex+graphing.tex,268
1641,83,"What is the equation of the line with slope $-1$ passing through the point $(0, 2)$?\\*[25pt]


",question,13-5CW_0323Alg2-complex+graphing.tex,96
1642,83,"Given the function $f(x)=(x-3)(x+3)$. State the $x$-intercepts of the graph of $f$. Find the coordinates of the vertex of the graph of $f$.\\*[5pt]


",question,13-5CW_0323Alg2-complex+graphing.tex,150
1643,83,"\newpage

",newpage,13-5CW_0323Alg2-complex+graphing.tex,10
1644,83,"Given independent events $A$ and $B$, with $\mathrm P(A)=0.4$ and $\mathrm P(B)=0.5$
\begin{enumerate}
    \item Find $\mathrm P(A \cap B)$\\*[45pt]
    \item Find $\mathrm P(A \cup B)$\\*[45pt]
\end{enumerate}


",question,13-5CW_0323Alg2-complex+graphing.tex,213
1645,83,"Solve the following system of equations algebraically for all values of $x$, $y$, and $z$:
\[x +y+ z=1\]
\[2x+4y+6z=2\]
\[-x+3y-5z=11\]


",question,13-5CW_0323Alg2-complex+graphing.tex,138
1646,84,"What is the quotient when $x^2-3x-40$ is divided by $x + 5$?\\*[25pt]

",question,13-6CW_0329Alg2_test-polynomials.tex,71
1647,84,"What are the quotient and remainder when $x^3+3x^2-x+2$ is divided by $x - 1$?\\*[25pt]

",question,13-6CW_0329Alg2_test-polynomials.tex,89
1648,84,"Given the function $f(x)=(x-1)(x+3)$. State the $x$-intercepts of the graph of $f$. Find the $y$-intercept of the graph of $f$.\\*[25pt]


",question,13-6CW_0329Alg2_test-polynomials.tex,139
1649,84,"If $(x-3)$ is a factor of $f(x)=(x-3)(ax^2+bx+c)$, then what is the value of $f(3)$?\\*[15pt]

",question,13-6CW_0329Alg2_test-polynomials.tex,95
1650,84,"When $g(x)$ is divided by $x+4$, the remainder is 0. Given $g(x)=x^4+3x^3- 6x^2- 6x-8$. Write down the value of $g(-4)$.\\*[20pt]

",question,13-6CW_0329Alg2_test-polynomials.tex,131
1651,84,"Using the quadratic formula or otherwise, find the solution set for $2x^2-3x-5=0$.\\*[20pt]

",question,13-6CW_0329Alg2_test-polynomials.tex,93
1652,84,"Simplify the expression $\sqrt{a} \cdot \sqrt{a^5}$ \\*[10pt]

",question,13-6CW_0329Alg2_test-polynomials.tex,63
1653,84,"Simplify the expression $\displaystyle \left( \frac{x^{-2}}{x^2} \right)^{\frac{1}{2}}$ to one with positive integer exponents and radicals.\\*[40pt]

",question,13-6CW_0329Alg2_test-polynomials.tex,151
1654,84,"Simplify the expression $(-3+2i)(4+3i)$.

",question,13-6CW_0329Alg2_test-polynomials.tex,42
1655,84,"Simplify the expression $2xi(4+3i)$.\\*[20pt]

",question,13-6CW_0329Alg2_test-polynomials.tex,47
1656,84,"The graph of the cubic function $f(x)$ is sketched below. The leading coefficient of $f$ is one.
\begin{enumerate}
    \item What are the roots of $f(x)$?\\*[10pt]
    \item Express $f(x)$ as a polynomial in standard form.\\*[20pt]
    \item Find the $y$-intercept of $f$
\end{enumerate}
\begin{center}
    \begin{tikzpicture}[scale=2.54/4]
    \draw[thick,<->] (-5.5,0) -- (6.5,0) node[anchor=north west] {\textbf{x}};
    \draw[thick,<->] (0,-3.5) -- (0,5.5) node[anchor=south east] {\textbf{f(x)}};
    \foreach \x in {-1, 1} \draw (\x cm,5pt) -- (\x cm,-5pt) node[anchor=north] {$\x$};
    \foreach \x in {-5,-4,-3,-2, 2, 3, 4,5,6} \draw (\x cm,5pt) -- (\x cm,-5pt) node[anchor=north] {};
    %\foreach \y in {5} \draw (1pt,\y cm) -- (-1pt,\y cm) node[anchor=east] {50}; %{$\y$};
    \tkzInit[xmin=-5,xmax=5,ymin=-7,ymax=7,ystep=1]
    \tkzFct[color=black,very thick,<->,domain = -2.5:5] {0.2*(x*x-4)*(x-4)};
    \end{tikzpicture}
\end{center}

",question,13-6CW_0329Alg2_test-polynomials.tex,949
1657,84,"Explain why the expression $\displaystyle 8^{\frac{2}{3}}$ is equivalent 4 according to the rules of fractional exponents.

",question,13-6CW_0329Alg2_test-polynomials.tex,124
1658,84,"\newpage

",newpage,13-6CW_0329Alg2_test-polynomials.tex,10
1659,84,"Graph $\displaystyle g(x)= 30(1.5)^ {\frac{x}{2}} -5$ on the set of axes below.
\begin{center}
    \begin{tikzpicture}
    \draw[step=0.25in,gray,very thin] (0,0) grid (12.7,12.7);
    \draw[thick,->] (0,0) -- (13,0); node[anchor=north west] {x};
    \draw[thick,->] (0,0) -- (0,13); node[anchor=south east] {y};
    \foreach \x in {1.27} \draw (\x cm,3pt) -- (\x cm,-3pt) node[anchor=north] {$1$};
    \foreach \x in {12.7} \draw (\x cm,3pt) -- (\x cm,-3pt) node[anchor=north] {10};
    \foreach \y in {3.2} \draw (3pt,\y cm) -- (-3pt,\y cm) node[anchor=east] {100};
    \foreach \y in {12.7} \draw (3pt,\y cm) -- (-3pt,\y cm) node[anchor=east] {400};
    \end{tikzpicture}
\end{center} %Alg2 Regents Jun2017
Is the function an example of exponential growth or exponential decay? Justify your answer algebraically.

",question,13-6CW_0329Alg2_test-polynomials.tex,817
1660,84,"\newpage
",newpage,13-6CW_0329Alg2_test-polynomials.tex,9
1661,84,"The zeros of a quartic polynomial function $h$ with positive leading coefficient are  $-5,\pm 3, \text{ and } 6$. Sketch a graph of $y = h(x)$ on the grid below, accurately depicting the $x$-intercepts.
\begin{center}
    \begin{tikzpicture}[scale=2.54/4]
    \draw[thick,<->] (-5.5,0) -- (6.5,0) node[anchor=north west] {\textbf{x}};
    \draw[thick,<->] (0,-3.5) -- (0,6.5) node[anchor=south east] {\textbf{y}};
    \foreach \x in {-1, 1} \draw (\x cm,5pt) -- (\x cm,-5pt) node[anchor=north] {$\x$};
    \foreach \x in {-5,-4,-3,-2, 2, 3, 4,5,6} \draw (\x cm,5pt) -- (\x cm,-5pt) node[anchor=north] {};
    %\foreach \y in {5} \draw (1pt,\y cm) -- (-1pt,\y cm) node[anchor=east] {50}; %{$\y$};
    %\tkzInit[xmin=-5,xmax=5,ymin=-7,ymax=7,ystep=1]
    %\tkzFct[color=black,very thick,<->,domain = -2.5:5] {0.2*(x*x-4)*(x-4)};
    \end{tikzpicture}
\end{center}

",question,13-6CW_0329Alg2_test-polynomials.tex,863
1662,84,"Let $A$ and $B$ be independent events, where $\mathrm P(A)=0.5$ and $\mathrm P(B)=0.6$.
\begin{enumerate}
    \item Find $\mathrm P(A \cap B)$\\*[20pt]
    \item Find $\mathrm P(A \cup B)$\\*[30pt]
    \item Shade the area representing $A \cap B'$ in Venn diagram below.\\*
        \begin{venndiagram2sets}[tikzoptions={scale=1.2}]
        \end{venndiagram2sets}
\end{enumerate}

",question,13-6CW_0329Alg2_test-polynomials.tex,380
1663,84,"Use long division to determine the quotient and remainder of $f(x)=(x^3+4x^2-8x-6)$ divided by $g(x)=(x+2)$. Express your answer as $\displaystyle q(x)+\frac{r(x)}{g(x)}$\\*[20pt]



",question,13-6CW_0329Alg2_test-polynomials.tex,183
1664,85,"Graph $\displaystyle f(x)= 1.05^{12x} +10$ on the set of axes below.
\begin{center}
    \begin{tikzpicture}
    \draw[step=0.25in,gray,very thin] (0,0) grid (12.7,12.7);
    \draw[thick,->] (0,0) -- (13,0); node[anchor=north west] {x};
    \draw[thick,->] (0,0) -- (0,13); node[anchor=south east] {y};
    \foreach \x in {1.27} \draw (\x cm,3pt) -- (\x cm,-3pt) node[anchor=north] {$1$};
    \foreach \x in {12.7} \draw (\x cm,3pt) -- (\x cm,-3pt) node[anchor=north] {10};
    \foreach \y in {3.2} \draw (3pt,\y cm) -- (-3pt,\y cm) node[anchor=east] {100};
    \foreach \y in {12.7} \draw (3pt,\y cm) -- (-3pt,\y cm) node[anchor=east] {400};
    \end{tikzpicture}
\end{center} %Alg2 Regents Jun2017

",question,13-6DN_0409Alg2-graphing.tex,700
1665,85,"Use the exponent rules to rewrite the function in \#1, $f(x)$, as exponential function with only $x$ in the exponent. In other words, if $f(x)=b^x+10$, what is $b$?


",question,13-6DN_0409Alg2-graphing.tex,167
1666,86,"For the function $f(x) = 2x-7$
    \begin{itemize}
        \item[(a)] What is the value of $f(3)$?
        \item[(b)] Solve for $x$ if $f(x)=0$.
        \item[(c)] Find  $f(1-x)$.
        \item[(d)] Find the inverse of $f(x)$,  $f^{-1}(x)$.
    \end{itemize}

",question,2-4Pre-Test-function-ops.tex,260
1667,86,"For the function $g(x) = x^2-4$ with $x>0$
\begin{itemize}
    \item[(a)] Simplify the expression $g(x-3)$
	\item[(b)] Find  $g^{-1}(x)$.
\end{itemize}

",question,2-4Pre-Test-function-ops.tex,153
